"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EST","QGDP","TOT","PC_CHGPP","Q","2003-Q2",2.297272493,
"EST","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.970119019,
"EST","QGDP","TOT","PC_CHGPP","Q","2003-Q4",2.601968775,
"EST","QGDP","TOT","PC_CHGPP","Q","2004-Q1",2.312881461,
"EST","QGDP","TOT","PC_CHGPP","Q","2004-Q2",-0.690260807,
"EST","QGDP","TOT","PC_CHGPP","Q","2004-Q3",2.25850161,
"EST","QGDP","TOT","PC_CHGPP","Q","2004-Q4",2.073047347,
"EST","QGDP","TOT","PC_CHGPP","Q","2005-Q1",1.743044131,
"EST","QGDP","TOT","PC_CHGPP","Q","2005-Q2",3.960710775,
"EST","QGDP","TOT","PC_CHGPP","Q","2005-Q3",2.381159745,
"EST","QGDP","TOT","PC_CHGPP","Q","2005-Q4",2.29173468,
"EST","QGDP","TOT","PC_CHGPP","Q","2006-Q1",2.285955358,
"EST","QGDP","TOT","PC_CHGPP","Q","2006-Q2",2.079808856,
"EST","QGDP","TOT","PC_CHGPP","Q","2006-Q3",2.287572208,
"EST","QGDP","TOT","PC_CHGPP","Q","2006-Q4",2.482199967,
"EST","QGDP","TOT","PC_CHGPP","Q","2007-Q1",3.324688856,
"EST","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.38652416,
"EST","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.184747319,
"EST","QGDP","TOT","PC_CHGPP","Q","2007-Q4",-0.617787007,
"EST","QGDP","TOT","PC_CHGPP","Q","2008-Q1",-2.214103289,
"EST","QGDP","TOT","PC_CHGPP","Q","2008-Q2",1.045839216,
"EST","QGDP","TOT","PC_CHGPP","Q","2008-Q3",0.094793128,
"EST","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-11.736002628,
"EST","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-2.606181017,
"EST","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-3.309057003,
"EST","QGDP","TOT","PC_CHGPP","Q","2009-Q3",-1.893026053,
"EST","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.521869287,
"EST","QGDP","TOT","PC_CHGPP","Q","2010-Q1",1.434901692,
"EST","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.327718343,
"EST","QGDP","TOT","PC_CHGPP","Q","2010-Q3",1.530144299,
"EST","QGDP","TOT","PC_CHGPP","Q","2010-Q4",2.167766477,
"EST","QGDP","TOT","PC_CHGPP","Q","2011-Q1",2.080182449,
"EST","QGDP","TOT","PC_CHGPP","Q","2011-Q2",1.933291176,
"EST","QGDP","TOT","PC_CHGPP","Q","2011-Q3",1.655708351,
"EST","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-0.051377594,
"EST","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.579024816,
"EST","QGDP","TOT","PC_CHGPP","Q","2012-Q2",1.153044251,
"EST","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.44791175,
"EST","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.849749299,
"EST","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.435918377,
"EST","QGDP","TOT","PC_CHGPP","Q","2013-Q2",-0.251308728,
"EST","QGDP","TOT","PC_CHGPP","Q","2013-Q3",-0.247135107,
"EST","QGDP","TOT","PC_CHGPP","Q","2013-Q4",-0.059594261,
"EST","QGDP","TOT","PC_CHGPP","Q","2014-Q1",1.631393851,
"EST","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.411656346,
"EST","QGDP","TOT","PC_CHGPP","Q","2014-Q3",1.333171294,
"EST","QGDP","TOT","PC_CHGPP","Q","2014-Q4",1.487564646,
"EST","QGDP","TOT","PC_CHGPP","Q","2015-Q1",-1.384985779,
"EST","QGDP","TOT","PC_CHGPP","Q","2015-Q2",1.951008581,
"EST","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.755695311,
"EST","QGDP","TOT","PC_CHGPP","Q","2015-Q4",-0.195503606,
"EST","QGDP","TOT","PC_CHGPP","Q","2016-Q1",1.599575311,
"EST","QGDP","TOT","PC_CHGPP","Q","2016-Q2",-0.082967379,
"EST","QGDP","TOT","PC_CHGPP","Q","2016-Q3",1.132956695,
"EST","QGDP","TOT","PC_CHGPP","Q","2016-Q4",1.173468319,
"EST","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.859266432,
"EST","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.63991987,
"EST","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.421530643,
"EST","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.551160741,
"EST","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.939774184,
"EST","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.165932046,
"EST","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.694312444,
"EST","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.239140885,
"EST","QGDP","TOT","PC_CHGPP","Q","2019-Q1",2.467312716,
"EST","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.432195944,
"EST","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.411907273,
"EST","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.479388454,
"EST","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.146032573,
"EST","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-5.22255945,
"EST","QGDP","TOT","PC_CHGPP","Q","2020-Q3",2.507549818,
"EST","QGDP","TOT","PC_CHGPP","Q","2020-Q4",2.097786257,
"DNK","QGDP","TOT","PC_CHGPP","Q","2000-Q1",0.9751,
"DNK","QGDP","TOT","PC_CHGPP","Q","2000-Q2",1.138417,
"DNK","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.276238,
"DNK","QGDP","TOT","PC_CHGPP","Q","2000-Q4",0.9778,
"DNK","QGDP","TOT","PC_CHGPP","Q","2001-Q1",-1.085722,
"DNK","QGDP","TOT","PC_CHGPP","Q","2001-Q2",0.488181,
"DNK","QGDP","TOT","PC_CHGPP","Q","2001-Q3",0.897826,
"DNK","QGDP","TOT","PC_CHGPP","Q","2001-Q4",-0.197217,
"DNK","QGDP","TOT","PC_CHGPP","Q","2002-Q1",-0.033566,
"DNK","QGDP","TOT","PC_CHGPP","Q","2002-Q2",-0.00992,
"DNK","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.340052,
"DNK","QGDP","TOT","PC_CHGPP","Q","2002-Q4",-0.330022,
"DNK","QGDP","TOT","PC_CHGPP","Q","2003-Q1",0.535906,
"DNK","QGDP","TOT","PC_CHGPP","Q","2003-Q2",-0.930018,
"DNK","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.343466,
"DNK","QGDP","TOT","PC_CHGPP","Q","2003-Q4",1.862983,
"DNK","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.481618,
"DNK","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.595382,
"DNK","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.235626,
"DNK","QGDP","TOT","PC_CHGPP","Q","2004-Q4",1.080873,
"DNK","QGDP","TOT","PC_CHGPP","Q","2005-Q1",-0.362985,
"DNK","QGDP","TOT","PC_CHGPP","Q","2005-Q2",1.968907,
"DNK","QGDP","TOT","PC_CHGPP","Q","2005-Q3",0.111335,
"DNK","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.324723,
"DNK","QGDP","TOT","PC_CHGPP","Q","2006-Q1",1.256661,
"DNK","QGDP","TOT","PC_CHGPP","Q","2006-Q2",2.982415,
"DNK","QGDP","TOT","PC_CHGPP","Q","2006-Q3",-0.666823,
"DNK","QGDP","TOT","PC_CHGPP","Q","2006-Q4",-0.271021,
"DNK","QGDP","TOT","PC_CHGPP","Q","2007-Q1",0.331298,
"DNK","QGDP","TOT","PC_CHGPP","Q","2007-Q2",-0.447887,
"DNK","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.939515,
"DNK","QGDP","TOT","PC_CHGPP","Q","2007-Q4",1.005989,
"DNK","QGDP","TOT","PC_CHGPP","Q","2008-Q1",-0.041561,
"DNK","QGDP","TOT","PC_CHGPP","Q","2008-Q2",-0.922684,
"DNK","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.584137,
"DNK","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-2.361481,
"DNK","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-1.423448,
"DNK","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-1.938341,
"DNK","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.345763,
"DNK","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.090743,
"DNK","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.863569,
"DNK","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.683518,
"DNK","QGDP","TOT","PC_CHGPP","Q","2010-Q3",1.585373,
"DNK","QGDP","TOT","PC_CHGPP","Q","2010-Q4",-0.22505,
"DNK","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.217843,
"DNK","QGDP","TOT","PC_CHGPP","Q","2011-Q2",1.002327,
"DNK","QGDP","TOT","PC_CHGPP","Q","2011-Q3",-1.243706,
"DNK","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.817188,
"DNK","QGDP","TOT","PC_CHGPP","Q","2012-Q1",-0.069457,
"DNK","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.07525,
"DNK","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.093894,
"DNK","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.16163,
"DNK","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.563835,
"DNK","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.074282,
"DNK","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.633382,
"DNK","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.201104,
"DNK","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.253256,
"DNK","QGDP","TOT","PC_CHGPP","Q","2014-Q2",-0.072442,
"DNK","QGDP","TOT","PC_CHGPP","Q","2014-Q3",1.673875,
"DNK","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.358693,
"DNK","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.68468,
"DNK","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.467773,
"DNK","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.301653,
"DNK","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.222825,
"DNK","QGDP","TOT","PC_CHGPP","Q","2016-Q1",1.152059,
"DNK","QGDP","TOT","PC_CHGPP","Q","2016-Q2",1.352638,
"DNK","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.848382,
"DNK","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.720497,
"DNK","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.654390627,
"DNK","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.117777678,
"DNK","QGDP","TOT","PC_CHGPP","Q","2017-Q3",-0.366774101,
"DNK","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.75496245,
"DNK","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.637068635,
"DNK","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.388425304,
"DNK","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.799291634,
"DNK","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.6788178,
"DNK","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.806536251,
"DNK","QGDP","TOT","PC_CHGPP","Q","2019-Q2",1.031117164,
"DNK","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.427959739,
"DNK","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.087246128,
"DNK","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.331010768,
"DNK","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-6.769371899,
"DNK","QGDP","TOT","PC_CHGPP","Q","2020-Q3",5.198222299,
"DNK","QGDP","TOT","PC_CHGPP","Q","2020-Q4",0.607794065,
"ESP","QGDP","TOT","PC_CHGPP","Q","2000-Q1",1.59966,
"ESP","QGDP","TOT","PC_CHGPP","Q","2000-Q2",1.252232,
"ESP","QGDP","TOT","PC_CHGPP","Q","2000-Q3",1.079224,
"ESP","QGDP","TOT","PC_CHGPP","Q","2000-Q4",1.030445,
"ESP","QGDP","TOT","PC_CHGPP","Q","2001-Q1",1.061758,
"ESP","QGDP","TOT","PC_CHGPP","Q","2001-Q2",0.739116,
"ESP","QGDP","TOT","PC_CHGPP","Q","2001-Q3",0.932024,
"ESP","QGDP","TOT","PC_CHGPP","Q","2001-Q4",0.691907,
"ESP","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.425504,
"ESP","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.814943,
"ESP","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.616462,
"ESP","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.760737,
"ESP","QGDP","TOT","PC_CHGPP","Q","2003-Q1",0.930721,
"ESP","QGDP","TOT","PC_CHGPP","Q","2003-Q2",0.521063,
"ESP","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.65943,
"ESP","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.864496,
"ESP","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.603044,
"ESP","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.976983,
"ESP","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.940419,
"ESP","QGDP","TOT","PC_CHGPP","Q","2004-Q4",0.684311,
"ESP","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.97629,
"ESP","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.882073,
"ESP","QGDP","TOT","PC_CHGPP","Q","2005-Q3",0.966996,
"ESP","QGDP","TOT","PC_CHGPP","Q","2005-Q4",1.013867,
"ESP","QGDP","TOT","PC_CHGPP","Q","2006-Q1",1.145104,
"ESP","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.969215,
"ESP","QGDP","TOT","PC_CHGPP","Q","2006-Q3",0.92914,
"ESP","QGDP","TOT","PC_CHGPP","Q","2006-Q4",0.961485,
"ESP","QGDP","TOT","PC_CHGPP","Q","2007-Q1",0.914766,
"ESP","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.896256,
"ESP","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.766769,
"ESP","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.642846,
"ESP","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.215766,
"ESP","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.109252,
"ESP","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.18414,
"ESP","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-1.614018,
"ESP","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-2.605535,
"ESP","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-0.010778,
"ESP","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.211128,
"ESP","QGDP","TOT","PC_CHGPP","Q","2009-Q4",-0.020401,
"ESP","QGDP","TOT","PC_CHGPP","Q","2010-Q1",-0.028196,
"ESP","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.149925,
"ESP","QGDP","TOT","PC_CHGPP","Q","2010-Q3",-0.051135,
"ESP","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.067103,
"ESP","QGDP","TOT","PC_CHGPP","Q","2011-Q1",-0.155975,
"ESP","QGDP","TOT","PC_CHGPP","Q","2011-Q2",-0.31689,
"ESP","QGDP","TOT","PC_CHGPP","Q","2011-Q3",-0.648079,
"ESP","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-0.64856,
"ESP","QGDP","TOT","PC_CHGPP","Q","2012-Q1",-0.937142,
"ESP","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-0.961235,
"ESP","QGDP","TOT","PC_CHGPP","Q","2012-Q3",-0.50969,
"ESP","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.762657,
"ESP","QGDP","TOT","PC_CHGPP","Q","2013-Q1",-0.319632,
"ESP","QGDP","TOT","PC_CHGPP","Q","2013-Q2",-0.087487,
"ESP","QGDP","TOT","PC_CHGPP","Q","2013-Q3",-0.054727,
"ESP","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.166619,
"ESP","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.367436,
"ESP","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.463352,
"ESP","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.740035,
"ESP","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.858377,
"ESP","QGDP","TOT","PC_CHGPP","Q","2015-Q1",1.147594,
"ESP","QGDP","TOT","PC_CHGPP","Q","2015-Q2",1.072777,
"ESP","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.91003,
"ESP","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.969062,
"ESP","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.677651,
"ESP","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.419409,
"ESP","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.88707,
"ESP","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.464567,
"ESP","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.793789658,
"ESP","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.073786986,
"ESP","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.577280996,
"ESP","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.62554452,
"ESP","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.549619907,"P"
"ESP","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.52043867,"P"
"ESP","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.610602276,"P"
"ESP","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.554108131,"P"
"ESP","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.522265726,"P"
"ESP","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.378039987,"P"
"ESP","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.353791001,"P"
"ESP","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.414757334,"P"
"ESP","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-5.250324773,"P"
"ESP","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-17.878839015,"P"
"ESP","QGDP","TOT","PC_CHGPP","Q","2020-Q3",16.412377136,"P"
"ESP","QGDP","TOT","PC_CHGPP","Q","2020-Q4",0.405251351,"P"
"JPN","QGDP","TOT","PC_CHGPP","Q","2000-Q1",1.707636477,
"JPN","QGDP","TOT","PC_CHGPP","Q","2000-Q2",0.465037677,
"JPN","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.026818588,
"JPN","QGDP","TOT","PC_CHGPP","Q","2000-Q4",0.97037351,
"JPN","QGDP","TOT","PC_CHGPP","Q","2001-Q1",0.74042387,
"JPN","QGDP","TOT","PC_CHGPP","Q","2001-Q2",-0.749598353,
"JPN","QGDP","TOT","PC_CHGPP","Q","2001-Q3",-1.085227628,
"JPN","QGDP","TOT","PC_CHGPP","Q","2001-Q4",-0.344385795,
"JPN","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.1662765,
"JPN","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.811051721,
"JPN","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.320560175,
"JPN","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.273235564,
"JPN","QGDP","TOT","PC_CHGPP","Q","2003-Q1",0.059733052,
"JPN","QGDP","TOT","PC_CHGPP","Q","2003-Q2",0.688467559,
"JPN","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.302554119,
"JPN","QGDP","TOT","PC_CHGPP","Q","2003-Q4",1.081443608,
"JPN","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.742762449,
"JPN","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.007275785,
"JPN","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.619572709,
"JPN","QGDP","TOT","PC_CHGPP","Q","2004-Q4",-0.201085955,
"JPN","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.511280506,
"JPN","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.784762595,
"JPN","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.022801309,
"JPN","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.162812209,
"JPN","QGDP","TOT","PC_CHGPP","Q","2006-Q1",0.149592556,
"JPN","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.171721305,
"JPN","QGDP","TOT","PC_CHGPP","Q","2006-Q3",-0.189050257,
"JPN","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.320946175,
"JPN","QGDP","TOT","PC_CHGPP","Q","2007-Q1",0.659554435,
"JPN","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.059009826,
"JPN","QGDP","TOT","PC_CHGPP","Q","2007-Q3",-0.527629382,
"JPN","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.393448769,
"JPN","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.364997856,
"JPN","QGDP","TOT","PC_CHGPP","Q","2008-Q2",-0.561463788,
"JPN","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-1.229303012,
"JPN","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-2.511768198,
"JPN","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-4.805417973,
"JPN","QGDP","TOT","PC_CHGPP","Q","2009-Q2",1.982933549,
"JPN","QGDP","TOT","PC_CHGPP","Q","2009-Q3",-0.029331138,
"JPN","QGDP","TOT","PC_CHGPP","Q","2009-Q4",1.198839839,
"JPN","QGDP","TOT","PC_CHGPP","Q","2010-Q1",1.052423963,
"JPN","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.220727558,
"JPN","QGDP","TOT","PC_CHGPP","Q","2010-Q3",1.825372052,
"JPN","QGDP","TOT","PC_CHGPP","Q","2010-Q4",-0.842341623,
"JPN","QGDP","TOT","PC_CHGPP","Q","2011-Q1",-1.058406346,
"JPN","QGDP","TOT","PC_CHGPP","Q","2011-Q2",-0.847349576,
"JPN","QGDP","TOT","PC_CHGPP","Q","2011-Q3",2.43990528,
"JPN","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-0.160028484,
"JPN","QGDP","TOT","PC_CHGPP","Q","2012-Q1",1.388586801,
"JPN","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-0.907241243,
"JPN","QGDP","TOT","PC_CHGPP","Q","2012-Q3",-0.367856652,
"JPN","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.077727398,
"JPN","QGDP","TOT","PC_CHGPP","Q","2013-Q1",1.375273858,
"JPN","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.896068116,
"JPN","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.97055248,
"JPN","QGDP","TOT","PC_CHGPP","Q","2013-Q4",-0.109035687,
"JPN","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.806484974,
"JPN","QGDP","TOT","PC_CHGPP","Q","2014-Q2",-1.836177003,
"JPN","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.108178631,
"JPN","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.494999796,
"JPN","QGDP","TOT","PC_CHGPP","Q","2015-Q1",1.527813639,
"JPN","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.099586047,
"JPN","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.118945754,
"JPN","QGDP","TOT","PC_CHGPP","Q","2015-Q4",-0.10037119,
"JPN","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.706518901,
"JPN","QGDP","TOT","PC_CHGPP","Q","2016-Q2",-0.217616773,
"JPN","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.198527134,
"JPN","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.291664152,
"JPN","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.738375137,
"JPN","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.258307119,
"JPN","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.796610157,
"JPN","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.407114149,
"JPN","QGDP","TOT","PC_CHGPP","Q","2018-Q1",-0.024536993,
"JPN","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.040118736,
"JPN","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.662251656,
"JPN","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.46088477,
"JPN","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.573372777,
"JPN","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.079534792,
"JPN","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.180231161,
"JPN","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-1.842766939,
"JPN","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-0.56335631,
"JPN","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-8.298356653,
"JPN","QGDP","TOT","PC_CHGPP","Q","2020-Q3",5.275692298,
"JPN","QGDP","TOT","PC_CHGPP","Q","2020-Q4",2.814972106,
"OECD","QGDP","TOT","PC_CHGPP","Q","2000-Q1",0.99174223,
"OECD","QGDP","TOT","PC_CHGPP","Q","2000-Q2",1.253447251,
"OECD","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.472456129,
"OECD","QGDP","TOT","PC_CHGPP","Q","2000-Q4",0.597511372,
"OECD","QGDP","TOT","PC_CHGPP","Q","2001-Q1",0.282124406,
"OECD","QGDP","TOT","PC_CHGPP","Q","2001-Q2",0.147749379,
"OECD","QGDP","TOT","PC_CHGPP","Q","2001-Q3",-0.071874329,
"OECD","QGDP","TOT","PC_CHGPP","Q","2001-Q4",0.199167415,
"OECD","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.555004705,
"OECD","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.78692426,
"OECD","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.523166083,
"OECD","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.330938795,
"OECD","QGDP","TOT","PC_CHGPP","Q","2003-Q1",0.211559446,
"OECD","QGDP","TOT","PC_CHGPP","Q","2003-Q2",0.519173091,
"OECD","QGDP","TOT","PC_CHGPP","Q","2003-Q3",1.074231586,
"OECD","QGDP","TOT","PC_CHGPP","Q","2003-Q4",1.073559877,
"OECD","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.748216187,
"OECD","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.68743757,
"OECD","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.608236985,
"OECD","QGDP","TOT","PC_CHGPP","Q","2004-Q4",0.665413293,
"OECD","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.766083465,
"OECD","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.665969668,
"OECD","QGDP","TOT","PC_CHGPP","Q","2005-Q3",0.953459632,
"OECD","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.78587743,
"OECD","QGDP","TOT","PC_CHGPP","Q","2006-Q1",1.025986142,
"OECD","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.674126592,
"OECD","QGDP","TOT","PC_CHGPP","Q","2006-Q3",0.365782082,
